Q99986	-1.17766673634
O75582	-1.13883072034
Q15139	-0.530814580478
P51451	-0.516146366657
O43781	-0.51524379945
P43405	-0.477495230992
Q05513	-0.418691881726
Q13164	-0.417567866953
Q7KZI7	-0.376319147936
Q13153	-0.331365615364
O00311	-0.28820496744
Q00534	-0.286015840706
Q92630	-0.282393312842
Q06124	-0.276360401571
Q13554	-0.276360401432
P23458	-0.27636040105
Q14164	-0.276360400914
Q9H2X6	-0.241972758772
P31749	-0.221375686338
Q96GD4	-0.219205992505
Q7Z370	-0.205776242423
Q05655	-0.183935064185
O00141	-0.171483420674
O96017	-0.151271403442
P53779	-0.14194137969
P19784	-0.137188606156
P11802	-0.130286326104
Q13535	-0.120826922906
Q9NRM7	-0.119646566104
Q9Y243	-0.118133207463
P42684	-0.0964292136514
P17612	-0.0946903740455
Q13131	-0.0870755412605
Q13555	-0.0839447962245
P12931	-0.0807315196108
P29597	-0.080109102653
Q16512	-0.0801091026481
Q13315	-0.069998751988
Q9H093	-0.0638993736757
P23443	-0.0569001369414
P49841	-0.0538261341522
P28482	-0.0469102036985
P06493	-0.0468369292236
Q9UQM7	-0.0332705682574
Q02750	-0.0233083363404
P67775	-0.0233083362856
P36507	-0.0233083361674
P28562	-0.0233083360698
P24941	-0.0199014635063
Q9NYV4	-0.0135679585754
P50750	-0.0135679585484
O14757	-0.000227511722525
P41279	0.000918699006863
P50613	0.00334577537695
P53355	0.0107273759257
Q8TAS1	0.0175502777236
Q13976	0.0361731640247
Q96QT4	0.0406276652963
P27361	0.0486373408726
Q00535	0.0496272285307
P49759	0.0506840657318
Q13177	0.0539540026819
P62140	0.0539540027213
Q16644	0.0668938854532
Q9UBS0	0.0668938856099
Q15418	0.0688471553363
P68400	0.0733523917975
Q9P0J1	0.0794946364676
Q9P2J9	0.0794946411199
Q16654	0.0794946643657
O15530	0.0794946823285
Q15120	0.0794947054691
Q15118	0.0794947205953
Q15119	0.0794947303627
P42345	0.114373774661
Q13237	0.117529836547
P67870	0.118732613528
Q08209	0.12270767654
P48454	0.122707676606
P16298	0.122707676933
P06241	0.122707676984
Q13188	0.132642843417
P06239	0.132677362412
P05771	0.135638530284
P78527	0.146047328656
O95835	0.146522653179
O60285	0.152887100858
P31323	0.154306371495
P48729	0.165491571964
P53350	0.169832482517
Q9H4B4	0.228795232984
P45984	0.228795233031
Q8TD08	0.228795233046
Q00526	0.22879523315
P01112	0.228795233306
P25098	0.235113934389
P34947	0.253128292441
Q16539	0.262209879043
P41240	0.285247364737
P17252	0.291303254048
P43250	0.302171163612
Q9P0L2	0.33940006975
P49137	0.351692481544
Q15208	0.398812062508
P45983	0.405975005902
P49840	0.407117263209
P11309	0.44619261269
O60729	0.44619261273
P00519	0.569640415855
Q8N3J5	0.585098264055
O14874	0.58509826426
P31751	0.590549104021
Q13464	2.28576423401
