genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000073792	1.39009582064566	7.16283765641948	39.1493699270524	2.38161927642611e-28	2.90247941218049e-24	54.7279811690099
ENSG00000185811	-6.84634340646714	-1.95370993674405	-44.5723663754886	4.23870459195555e-30	5.16570928621623e-26	54.692438066838
ENSG00000134779	1.3217862414315	6.74614597712868	38.7808701149278	3.19226149540137e-28	3.89040908444565e-24	54.4395482909738
ENSG00000163762	-1.70840778750149	5.695955216887	-38.6826301344058	3.45312443108033e-28	4.2083227441576e-24	54.3960357630481
ENSG00000120875	2.24217123284343	5.88332713491418	38.6353140183435	3.58651294480881e-28	4.37088332583849e-24	54.3498618947632
ENSG00000119729	-1.31435518313874	6.43857210640996	-38.6055868284468	3.67302343196099e-28	4.47631365653086e-24	54.3057988908192
ENSG00000133216	-2.40626155616085	5.74288113044168	-38.5652636066027	3.79382128529049e-28	4.62353000038352e-24	54.298763781878
ENSG00000114354	1.24911575099553	7.47929505548441	38.3596511008448	4.47667415133546e-28	5.45572278823253e-24	54.0817220573478
ENSG00000134444	1.54863578642734	5.56049661670784	38.1978247942813	5.10255357885442e-28	6.21848204654988e-24	54.0067731251866
ENSG00000162885	-2.12266919305486	5.6762913700685	-38.061502966598	5.69957071606929e-28	6.94606683167364e-24	53.8893667653376
ENSG00000119139	-1.54257725426363	7.37593218215128	-38.0542070629787	5.73348475817972e-28	6.98739787479363e-24	53.8318408504565
ENSG00000166974	1.33142457584687	6.18050538866131	37.9343616932018	6.32134402127115e-28	7.70382195872315e-24	53.7636875705058
ENSG00000151025	4.70430183004102	1.50936817494424	38.2322127690001	4.96239694126701e-28	6.04767315232211e-24	53.7370114419417
ENSG00000197622	-1.42363281599195	7.09661771085084	-37.8966380771038	6.51897460743788e-28	7.94467435408454e-24	53.7064133973355
ENSG00000170873	-2.56381939079931	3.94030482594262	-37.6737010276124	7.82443729164898e-28	9.53564172733261e-24	53.6450773730941
ENSG00000167165	-2.89717331996117	5.06078472731902	-37.6072357548053	8.2636964731802e-28	1.00709668918647e-23	53.5443013068873
ENSG00000149131	3.42920442076021	4.7348291994757	37.535016837769	8.76989937486509e-28	1.06878763681481e-23	53.5012950024457
ENSG00000165757	-2.22831405462109	5.16607746381871	-37.5215705121721	8.86762449926363e-28	1.08069739772526e-23	53.4673915842492
ENSG00000197256	1.699784590389	6.04008352081125	37.5644084208843	8.56013420992129e-28	1.04322355616311e-23	53.4614831506508
ENSG00000164684	-4.00396235226593	2.01002250696185	-37.6520937848122	7.9645321579497e-28	9.7063753408933e-24	53.441267689354
ENSG00000223638	4.32021581761506	1.69143975777849	37.6841517709959	7.75759181581703e-28	9.45417714593621e-24	53.3756070746911
ENSG00000189056	-8.01428615768919	2.045492509708	-37.5016407594478	9.01453965474426e-28	1.09860194772368e-23	53.3306751177792
ENSG00000059588	-1.96206297839769	4.59556847943888	-37.2725202591946	1.08954873490766e-27	1.32783304323197e-23	53.2894246810945
ENSG00000162923	-1.37132648409462	6.9838490549081	-37.3852798767741	9.92388188674775e-28	1.20942348553795e-23	53.2817253573054
ENSG00000168118	-1.60091531438656	4.55440572041563	-37.1798125245196	1.17675530352583e-27	1.43411168840692e-23	53.2138348364258
ENSG00000163576	-3.08471543726825	3.59044904222354	-36.994082363623	1.37378674439001e-27	1.6742339053881e-23	53.0843462329144
ENSG00000165959	2.11520608834571	4.18440116443751	36.8953040218983	1.49213482701457e-27	1.81846471368265e-23	52.991080148363
ENSG00000170989	2.59703664089959	4.67262868049169	36.8909299598434	1.49761230923123e-27	1.8251401212601e-23	52.9646507968334
ENSG00000119541	1.48509837919413	5.76540891098545	36.9199701442216	1.46163059156301e-27	1.78128920193784e-23	52.9306421451418
ENSG00000108797	3.75546730119305	3.51053470818214	36.7468659335538	1.69010074352184e-27	2.05972577613007e-23	52.8770547057272
ENSG00000148346	-8.29752784661529	4.07260997879702	-36.7180943993388	1.73150502209064e-27	2.11018517042186e-23	52.8455504412364
ENSG00000150051	7.23287886755074	0.616146604961425	37.5927425955205	8.36281040096012e-28	1.01917570356501e-23	52.8417255212435
ENSG00000183814	-1.69424480580554	4.25728359110249	-36.5646160298402	1.97073224333724e-27	2.40173138495509e-23	52.7084539650357
ENSG00000134548	1.60594717412566	6.40079552576482	36.5218852663286	2.04322296644934e-27	2.49007582921181e-23	52.564407671314
ENSG00000155130	1.52949345311941	8.55711087419411	36.410339072772	2.24569877972213e-27	2.73683310284737e-23	52.4313381227654
ENSG00000162772	2.12391331260829	6.0203227102844	36.3103389940655	2.44479146849437e-27	2.97946736265408e-23	52.397064769856
ENSG00000125730	-2.63150310943039	8.34981669718633	-36.3463322804171	2.37111508407192e-27	2.88967795295845e-23	52.3769991984941
ENSG00000072195	3.11233136894861	3.26613333475053	36.0365781497419	3.08838410063073e-27	3.76381370343867e-23	52.2723406963298
ENSG00000161203	1.02723065227039	8.30306493556629	36.1010301880778	2.92261356300291e-27	3.56178914923165e-23	52.164366839197
ENSG00000182481	-1.00116820276443	8.02482797645118	-36.0409261567782	3.07690197035614e-27	3.74982043127302e-23	52.1141778170706
ENSG00000145901	-1.65823269572501	7.25645877618383	-35.9655007758288	3.28247645054489e-27	4.00035405027906e-23	52.0593453782272
ENSG00000145431	1.55916782208245	6.8573935877139	35.9491896387839	3.32876530907637e-27	4.05676628217137e-23	52.0541345903305
ENSG00000080819	1.48788584413478	6.06470245608579	35.9064936356488	3.45314424377274e-27	4.20834688988583e-23	52.0443776414893
ENSG00000116991	-2.4506186044124	4.90994544215767	-35.694296721077	4.14631792446708e-27	5.05311765454803e-23	51.9219910785508
ENSG00000114503	1.33398044821128	6.42415931182492	35.7810518665324	3.84703953613026e-27	4.68838708268195e-23	51.9203736365114
ENSG00000057019	1.40042538451245	9.89488306651113	35.812987904681	3.74255807795272e-27	4.56105552960098e-23	51.9116262558956
ENSG00000101557	1.09873262937064	7.61230793744054	35.7943007020256	3.80333459005255e-27	4.63512386489704e-23	51.9034108392971
ENSG00000167315	1.36852226203085	6.73844635505686	35.7479102425587	3.95864841425352e-27	4.82440482245076e-23	51.8811456255485
ENSG00000127955	1.72366315159177	5.50771409448061	35.5871187430565	4.54948240049938e-27	5.54445420148859e-23	51.7919725433184
ENSG00000162714	-1.45748583377971	4.69552118511141	-35.4949508119364	4.92844740329046e-27	6.00629885039008e-23	51.7605456868568
ENSG00000135801	-1.61469276886084	5.19877356812403	-35.5190008091078	4.82652745039214e-27	5.8820890037929e-23	51.7502508405748
ENSG00000167034	7.1619922204767	0.231026913798494	36.3595710178908	2.34459524549184e-27	2.8573582256809e-23	51.6842653624669
ENSG00000197712	1.28318513990374	6.00981217654128	35.4650594947461	5.05822193422262e-27	6.16445507123711e-23	51.658949021517
ENSG00000116977	-1.61364926256803	6.03717938665955	-35.4646766229773	5.05990685014223e-27	6.16650847826833e-23	51.6573898808988
ENSG00000184374	-4.67003061222202	3.64601253968068	-35.2835765258335	5.92551063908633e-27	7.2214198158545e-23	51.6230201067534
ENSG00000177614	-3.71879173281632	3.62731118072827	-35.2818195334601	5.93461844195409e-27	7.23251949520945e-23	51.6218028771635
ENSG00000167755	3.38625622715826	3.23603276424552	35.2253678549405	6.23506239121155e-27	7.59867053616951e-23	51.5724827069447
ENSG00000169926	1.46176434710517	5.63131987533146	35.2824893071559	5.93114480409868e-27	7.22828617275507e-23	51.5160122421017
ENSG00000160190	-2.25171234556612	4.04131026226404	-35.1180917940677	6.84997689134862e-27	8.34806683748656e-23	51.4648730619984
ENSG00000156298	2.46806412528281	2.98785249517469	35.0673315071057	7.1624050925193e-27	8.72882308625328e-23	51.4270275771721
ENSG00000103449	-2.36140649890472	3.88677137908616	-34.9034711876681	8.27502623512327e-27	1.00847744727447e-22	51.2813104994447
ENSG00000179820	2.4620993037665	3.9318882191539	34.8402104073436	8.75093922554675e-27	1.06647696341738e-22	51.2233346790555
ENSG00000184887	7.7268489986059	0.938985350748642	35.2140650408863	6.29707804493757e-27	7.67424901336542e-23	51.1257459464422
ENSG00000035687	-1.57737545571732	6.00508014633491	-34.8025088335884	9.04790300309947e-27	1.10266793898773e-22	51.0681101998561
ENSG00000113360	-0.982466057233962	7.35916456010139	-34.8461162603458	8.70533896307391e-27	1.06091965942982e-22	51.0644172941006
ENSG00000080822	1.81347261548254	6.4838707825604	34.6756446558663	1.01257455867993e-26	1.23402461466323e-22	50.9338134959064
ENSG00000170054	4.21980548888515	2.18347057724196	34.3449069614937	1.36037676634665e-26	1.65789116514667e-22	50.7205485901878
ENSG00000141424	1.17678461668839	7.5651779120017	34.4346858419089	1.2552636099186e-26	1.52978976140779e-22	50.6879970934717
ENSG00000017797	1.18534418440154	6.64905600482902	34.3864712979966	1.31062903653003e-26	1.59726360681914e-22	50.6655231133998
ENSG00000134516	-1.64223534122717	4.80923078763888	-34.2445665632308	1.48865703004481e-26	1.81422632251561e-22	50.6348147751228
ENSG00000171132	-1.70933927664679	5.09601484072787	-34.2403027560323	1.49437661124379e-26	1.8211967761228e-22	50.6112062565187
ENSG00000156510	-0.920200787933781	6.93837622520041	-34.3098114767527	1.40389630086131e-26	1.71092842185967e-22	50.5870210003824
ENSG00000135763	-1.90481445999559	4.78403457345165	-34.1743814845228	1.58574539642485e-26	1.93254791462296e-22	50.5726005932897
ENSG00000150687	1.13820480962872	9.52821712690519	34.0804766299396	1.72595412189733e-26	2.10342028835627e-22	50.3533872489756
ENSG00000078304	1.02316637483963	6.68553945915351	34.024123642397	1.81617157639635e-26	2.21336830015424e-22	50.3321517448291
ENSG00000025039	-3.83106607940083	2.91972952660715	-33.7289656287272	2.37478716455288e-26	2.8941531174406e-22	50.2343013696805
ENSG00000113645	-1.83382339878064	6.32085584770146	-33.8322754231447	2.16147225055782e-26	2.63418623175482e-22	50.1682999988335
ENSG00000144681	1.23135113844406	5.51842083896281	33.784661534961	2.25721857728606e-26	2.75087228013852e-22	50.1650686564059
ENSG00000006747	-4.33440195173321	2.83477172915732	-33.6428780693101	2.56907262749777e-26	3.13092881113153e-22	50.1531195262779
ENSG00000104725	7.09367008075874	3.02949264650422	33.529895994977	2.84920171275598e-26	3.47232212733571e-22	50.0557958488534
ENSG00000144959	-1.48070577669431	8.23321462019275	-33.7561890194145	2.3165523713893e-26	2.82318237501214e-22	50.0555471338562
ENSG00000170396	6.38811940019121	-0.536638378887972	34.8948160523257	8.33853087718862e-27	1.01621675800298e-22	50.0464553362112
ENSG00000120708	-2.16943527850331	7.75036001483306	-33.7062644606814	2.42450129428576e-26	2.95473972734606e-22	50.0143039806284
ENSG00000183111	-2.6200715881808	2.79880085788401	-33.4915524464033	2.95127533803299e-26	3.59671925446081e-22	50.0140000784995
ENSG00000124145	-1.13053986192919	9.10151712712575	-33.705107508146	2.42706349564305e-26	2.95786228214019e-22	50.0053315367323
ENSG00000079257	7.72285044503295	1.30284538551654	33.6494513851909	2.55367586529544e-26	3.11216477703556e-22	49.9228235184566
ENSG00000189067	-1.16392309718399	7.81701063948334	-33.525501179659	2.86071405781191e-26	3.48635222225538e-22	49.8447100316766
ENSG00000101577	1.70782951573959	5.21610547480411	33.3307781944807	3.4220549182366e-26	4.17045832885494e-22	49.762247399502
ENSG00000153012	-3.07249997326893	2.47267095215456	-33.1686278328626	3.97568779751346e-26	4.84517071882966e-22	49.6992859017294
ENSG00000121644	-1.54364843697986	6.09700118862965	-33.2875620132109	3.56135089193501e-26	4.34021833200119e-22	49.6698685665453
ENSG00000175471	-1.80145187648245	5.20542766782099	-33.1325543719729	4.11094431629634e-26	5.01000783827034e-22	49.5767704072133
ENSG00000138829	9.23179359738298	2.09172627805707	33.0706670671747	4.35414463780171e-26	5.30639607008895e-22	49.5692639763789
ENSG00000166923	4.50455626530898	4.34387287794012	32.9735349732931	4.76616123956205e-26	5.80852070265427e-22	49.4905880268238
ENSG00000105877	-6.1620611469151	1.4522447143594	-33.1072552188295	4.20862539886133e-26	5.1290517735923e-22	49.4824437450612
ENSG00000163638	-3.53427679730055	5.03507700776566	-32.9812321096827	4.73209176973138e-26	5.76700023977164e-22	49.4462498754437
ENSG00000138386	-1.33873411910098	6.34246592822322	-33.0566854410714	4.41111351313404e-26	5.37582403845645e-22	49.4410519301576
ENSG00000122042	1.3603048975015	7.04629028614342	33.077951250478	4.324765858851e-26	5.27059215218172e-22	49.437838763976
ENSG00000164442	1.75558773020708	7.68316183794901	33.0110872431778	4.60230277953658e-26	5.60882639742123e-22	49.3617563740008
ENSG00000143153	-1.3865192180613	8.70926592676087	-32.9931668545281	4.67976114223536e-26	5.70322490404223e-22	49.3360226394554
ENSG00000167552	2.3515811100814	5.58807670053419	32.7684857671639	5.77325317750817e-26	7.0358636474292e-22	49.2061284603869
ENSG00000115009	-4.63370250398838	4.842207125492	-32.6859952780849	6.23808655296481e-26	7.60235608209822e-22	49.1804339751659
ENSG00000116957	-1.69192185657531	5.07241723250439	-32.6855372055842	6.24077281210065e-26	7.60562982610706e-22	49.1625429999974
ENSG00000047932	1.74391353785975	7.25403523610209	32.6579281959693	6.40490106649229e-26	7.80565292973415e-22	49.0325674047187
ENSG00000151726	-1.36377291914991	5.98952488555083	-32.5478496391582	7.10480730881463e-26	8.65862866725239e-22	48.9720955323977
ENSG00000023330	-1.80351017014883	5.04291402306765	-32.3769173744481	8.35173879971214e-26	1.01782640752092e-21	48.8689557130574
ENSG00000114473	2.66009912900946	2.97197495022479	32.1951148901383	9.92778038778027e-26	1.20989859585878e-21	48.8110539787692
ENSG00000176463	-1.29480100040124	6.02680771844996	-32.3764192856589	8.35568473132022e-26	1.018307298206e-21	48.8050727555866
ENSG00000116906	-1.32713587452263	5.84074154296939	-32.3097040923033	8.90197099985212e-26	1.08488320575198e-21	48.7505038345944
ENSG00000116774	1.42902866131409	5.79736547874959	32.1703212613138	1.01653336197416e-25	1.23884920823791e-21	48.6178769592301
ENSG00000231106	6.93986758534601	1.11577554463484	32.1908891681387	9.96785979387288e-26	1.21478307307929e-21	48.568103982533
ENSG00000169291	-3.38038167835446	2.19281282630222	-31.9586109489862	1.24484894720121e-25	1.51709741195412e-21	48.549471616883
ENSG00000177853	7.63344487860704	1.90022298933537	31.9604985439466	1.24259521044821e-25	1.51435078297323e-21	48.5165754879802
ENSG00000197563	1.44481708594711	5.08913243017892	31.9269564650344	1.2832777177999e-25	1.56393055468273e-21	48.4290824919553
ENSG00000163235	-1.54528641995866	5.63175421053255	-31.9551891210548	1.24894526387073e-25	1.52208959307925e-21	48.4182889601389
ENSG00000013588	1.58512799558067	9.33168787757577	31.991725516479	1.20591526437259e-25	1.46964893269087e-21	48.3699968612084
ENSG00000066926	1.99730501813607	4.80415331763459	31.7741887947294	1.48668256091812e-25	1.81182003699092e-21	48.3023527102333
ENSG00000100292	-2.83586435579546	4.03984656432344	-31.6869979335142	1.61739834776749e-25	1.97112336642424e-21	48.2781045771518
ENSG00000143321	-0.915327998305932	9.54876138004726	-31.8851689475856	1.3358888421281e-25	1.62804773190152e-21	48.2658547427817
ENSG00000171451	1.71545807790848	4.1030851678149	31.5928481347392	1.77191683056702e-25	2.15943504141203e-21	48.1812258738144
ENSG00000170412	2.93167808467213	2.3151617237364	31.4709902602559	1.99478840892363e-25	2.43104863395523e-21	48.0945941721874
ENSG00000122694	1.46280259232982	4.79110107561955	31.5164865417808	1.90837852338624e-25	2.32574090645081e-21	48.0499967414049
ENSG00000143514	-2.71058689168379	6.78643335366312	-31.5931002627425	1.77148332185126e-25	2.15890672434014e-21	48.0074773963274
ENSG00000107317	7.51930063770588	0.320840696295941	31.8654404559161	1.36149499037684e-25	1.65925394477226e-21	48.001408739072
ENSG00000211448	3.7375848562687	3.34218476082857	31.0654878916875	2.96807860649427e-25	3.61719739773457e-21	47.7075246906275
ENSG00000254290	-2.85448434953467	3.39636521852983	-31.0635513099906	2.97375137721425e-25	3.62411080341101e-21	47.7032608737096
ENSG00000147573	-1.74134673834951	5.91276384911194	-31.1610404904252	2.70158890037077e-25	3.29242639288186e-21	47.6157761329873
ENSG00000154305	-1.44309243776572	5.77664721736922	-31.1034796383816	2.85901791550324e-25	3.4842851336238e-21	47.5660242171508
ENSG00000154153	-2.11550924200535	5.95041091517933	-31.0069774453786	3.14449862500445e-25	3.83220047429292e-21	47.4589267925999
ENSG00000077585	-1.95986516295139	3.87062261664299	-30.8264249330089	3.76021079418572e-25	4.58256889487414e-21	47.4384851406262
ENSG00000144824	1.46086172107366	7.43147484124513	31.0100033711096	3.1351151019713e-25	3.82076477477242e-21	47.4084584744685
ENSG00000116133	-1.87258290462045	7.20685757780332	-30.9992081564709	3.16872432079859e-25	3.86172432975724e-21	47.4024360591279
ENSG00000036054	1.57692790455657	5.79750983585207	30.8846085797631	3.54927183683629e-25	4.32549758755239e-21	47.344410498057
ENSG00000181104	1.46981112274798	9.28849379180934	30.8434362502124	3.69723419803718e-25	4.50581931714791e-21	47.2260864696118
ENSG00000121797	2.30040768960731	5.0704124618683	30.6595721367139	4.4397697536777e-25	5.41074739880701e-21	47.1689776043268
ENSG00000099194	-6.7684865622536	2.86301901482992	-30.4588307912565	5.42814521490614e-25	6.61528057340611e-21	47.1152522503075
ENSG00000155465	1.07878599908439	7.23025324803417	30.6363381579341	4.54397723443613e-25	5.53774505560731e-21	47.0339068462569
ENSG00000100380	-0.840503116269023	8.48325060190147	-30.6332140367196	4.55818036675846e-25	5.55505441296854e-21	47.0133817021161
ENSG00000095739	1.92857485978881	6.01995331869752	30.5109385349402	5.15158776933913e-25	6.2782400144936e-21	46.9519053716223
ENSG00000143771	-1.45421858123603	5.64841917922932	-30.4350047914704	5.5596540845027e-25	6.77555043278343e-21	46.896575634314
ENSG00000106853	1.23718246229656	7.78128721430059	30.4700225616093	5.36748243521774e-25	6.54135084379986e-21	46.8533682964379
ENSG00000143740	-1.32729043890369	4.38993829524886	-30.2628101076919	6.61318984842571e-25	8.05949446827642e-21	46.8238972252216
ENSG00000115165	6.81084578038938	0.652299286467201	30.4080662459272	5.71230519765827e-25	6.96158634438613e-21	46.7695554023804
ENSG00000162852	-1.71312588241002	4.66509622051319	-30.1826876945006	7.17157329585332e-25	8.73999637565644e-21	46.7167749651839
ENSG00000142623	-2.48360653331422	3.65668904173978	-30.058674577145	8.13345064513017e-25	9.91223630122014e-21	46.6750970417994
ENSG00000147408	-3.53511520466566	2.43154000365483	-30.0045749773082	8.59381482897329e-25	1.04732821320698e-20	46.653158181555
ENSG00000037474	-0.893771480111344	8.36883944366644	-30.1783505087006	7.20315178949217e-25	8.77848108585411e-21	46.5466435119931
